x_position_um,branch_crossings,mean_radius_um,summed_lumen_area_um2,median_local_tortuosity
5205.274307021866,2,93.6410309001974,67174.26321212263,1.0974150430066527
5219.484331010698,2,93.40672984509497,65413.84901729712,1.0974150430066527
5233.69435499953,2,96.51941207789594,61812.493548536244,1.1414452084689188
5247.9043789883635,2,94.36248420534713,58148.150861482354,1.1414452084689188
5262.114402977196,2,91.60465948344202,54525.02655458346,1.197100594954612
5276.324426966028,2,89.27294796863721,51143.95875198183,1.197100594954612
5290.534450954861,2,86.62154602914352,48017.13367994448,1.1506695648090037
5304.744474943694,4,81.213780039708,86002.18392954608,1.0906885556385397
5318.954498932526,4,79.34305608596294,79425.0814069041,1.0877821953855455
5333.164522921359,4,77.7618800213663,79440.61816141133,1.0834908396972218
5347.374546910191,4,80.77076231912065,78804.2684520318,1.0524560932444782
5361.584570899024,4,80.39147184490936,77915.63303375112,1.0524560932444782
5375.794594887857,4,80.95184725661521,76220.18400162646,1.0555296036801214
5390.004618876689,4,78.35714224223447,72120.2625817982,1.0555296036801214
5404.2146428655215,4,73.24868976649223,69540.94400789644,1.0304334417491665
5418.424666854355,4,72.22203670491882,68127.53607320989,1.0304334417491665
5432.634690843187,4,73.5024577433461,69543.07651032276,1.0481217852497222
5446.844714832019,4,73.99645680269002,74781.5733080563,1.0563567151926136
5461.054738820852,4,76.40480996887828,80133.71683173864,1.0859763594503282
5475.264762809685,6,73.952439205261,109257.65226604202,1.0956064558777254
5489.474786798517,7,67.61377397626238,109608.45987230666,1.1259592246793988
5503.68481078735,5,71.73200580406433,88588.98670252458,1.043259584344924
5517.8948347761825,9,68.0016897162755,140466.44177549033,1.043259584344924
5532.104858765015,9,65.99459106049513,134962.08693978106,1.0447863055346476
5546.314882753848,13,64.67013562901583,182517.9457520424,1.037352003075245
5560.52490674268,13,68.55232503442996,211838.32727822877,1.0347923524478968
5574.734930731513,15,61.68179752351289,202258.84741656345,1.0341714809158256
5588.944954720346,14,61.951561509867496,194549.74999720434,1.0298767146906478
5603.154978709178,13,66.51465986334266,186126.78861980783,1.0300248272322143
5617.36500269801,11,70.31091598386337,179745.1521832421,1.0300248272322143
5631.575026686844,13,64.80305263313666,193272.4844610513,1.0207608134297055
5645.785050675676,13,72.14560573007466,226058.4971030656,1.025796183592298
5659.995074664508,14,70.60594127417768,235597.95607117354,1.0232784985110017
5674.205098653341,16,63.67665018666042,246244.48723614245,1.0381911763231688
5688.415122642174,17,81.52849479235054,390703.09588106384,1.0464460849718151
5702.625146631006,15,84.3003168694295,368567.20821970754,1.047689261101981
5716.835170619839,16,83.79987539187778,390510.4321416116,1.0437241969385163
5731.045194608671,14,88.601347713306,376373.7075694935,1.0437241969385163
5745.255218597504,13,90.56363799421038,374632.24260987143,1.0410023089052172
5759.465242586337,14,90.66021471758667,442526.89188302227,1.0310022253194868
5773.675266575169,14,79.48983378852962,310705.2002389369,1.030624603854986
5787.8852905640015,17,90.41420811060276,463138.51104833453,1.0296849624358573
5802.095314552835,17,92.05807177968896,453355.73456225905,1.0354869165858438
5816.305338541667,18,86.28432617059364,453508.33038474096,1.0329947018978056
